Order_ID,Order_Date,Item,Category,Price,Quantity,Total,City,Customer_Age,Customer_Gender,Rating,Outlet_Size,Outlet_Type
3365,2023-07-21,Cookies,Bakery,294.48,5,1472.4,Mumbai,39,Male,1.916740957724787,Medium,Supermarket Type2
3366,2023-05-22,Potatoes,Vegetables,139.93,3,419.79,Kolkata,31,Female,2.3510230459743413,Small,Supermarket Type1
3367,2023-02-23,Butter,Dairy,54.39,2,108.78,Chennai,53,Male,4.355524322020484,Medium,Supermarket Type2
3368,2024-05-30,Chocolate,Snacks,196.1,4,784.4,Bangalore,32,Female,4.8086953498251255,Medium,Grocery Store
3369,2024-07-29,Biscuits,Snacks,480.12,4,1920.48,Chennai,50,Male,1.1967559609280882,Small,Grocery Store
3370,2024-05-06,Cleaner,Household,231.75,2,463.5,Chennai,53,Male,1.1537156745784585,Medium,Supermarket Type1
3371,2024-05-26,Ice Cream,Frozen Foods,228.23,5,1141.15,Bangalore,38,Male,4.489638707507826,Large,Supermarket Type1
3372,2024-04-04,Onions,Vegetables,179.63,3,538.89,Bangalore,31,Male,1.9672779292823273,Large,Supermarket Type1
3373,2024-02-28,Bananas,Fruits,277.5,3,832.5,Kolkata,58,Male,1.6335570447479664,Medium,Supermarket Type2
3374,2023-08-17,Milk,Dairy,261.03,3,783.09,Pune,50,Female,2.6452907872930784,Small,Supermarket Type1
3375,2023-04-21,Chips,Snacks,309.37,1,309.37,Mumbai,34,Male,1.8339778998170422,Large,Grocery Store
3376,2023-12-20,Chips,Snacks,98.17,2,196.34,Kolkata,43,Female,3.178288365955337,Medium,Grocery Store
3377,2023-08-27,Frozen Corn,Frozen Foods,118.51,1,118.51,Chennai,40,Female,2.82105738950073,Large,Supermarket Type1
3378,2024-04-25,Noodles,Snacks,276.04,3,828.12,Kolkata,29,Male,1.6804049847526796,Medium,Supermarket Type1
3379,2024-04-17,Frozen Corn,Frozen Foods,171.7,1,171.7,Mumbai,18,Female,2.912250178455809,Large,Supermarket Type2
3380,2023-02-15,Bananas,Fruits,283.51,1,283.51,Pune,18,Male,4.033222854053173,Large,Grocery Store
3381,2024-04-02,Frozen Paratha,Frozen Foods,332.42,3,997.26,Kolkata,29,Female,4.185742577402639,Small,Supermarket Type2
3382,2023-10-05,Carrots,Vegetables,210.31,4,841.24,Delhi,33,Female,3.2506671226253325,Small,Grocery Store
3383,2024-08-21,Biscuits,Snacks,59.99,3,179.97,Chennai,31,Female,3.187983401354082,Small,Supermarket Type1
3384,2024-03-24,Cakes,Bakery,143.18,1,143.18,Mumbai,22,Female,4.07854786716565,Medium,Grocery Store
3385,2024-05-13,Chocolate,Snacks,309.93,4,1239.72,Delhi,23,Female,2.874187799165889,Large,Grocery Store
3386,2023-01-24,Cleaner,Household,436.33,1,436.33,Bangalore,44,Female,4.320929458936682,Medium,Grocery Store
3387,2023-02-10,Frozen Corn,Frozen Foods,324.85,1,324.85,Pune,46,Female,1.7250331665195264,Large,Supermarket Type2
3388,2024-03-11,Bananas,Fruits,463.83,2,927.66,Delhi,57,Female,2.2560317010940465,Small,Grocery Store
3389,2023-01-10,Cakes,Bakery,150.28,4,601.12,Chennai,22,Male,3.581767332733986,Small,Grocery Store
3390,2023-07-15,Butter,Dairy,474.81,3,1424.43,Mumbai,27,Female,3.436326620084054,Medium,Supermarket Type2
3391,2023-06-10,Coffee,Beverages,407.51,1,407.51,Chennai,58,Male,2.6593918792392923,Large,Grocery Store
3392,2023-08-15,Oranges,Fruits,276.64,3,829.92,Pune,34,Male,1.0356511366869956,Medium,Supermarket Type1
3393,2024-04-13,Bread,Bakery,110.54,3,331.62,Chennai,42,Female,1.5732401451024427,Large,Supermarket Type2
3394,2024-03-02,Curd,Dairy,233.79,4,935.16,Kolkata,23,Female,4.481316138216377,Medium,Grocery Store
3395,2023-11-03,Curd,Dairy,392.41,5,1962.05,Mumbai,52,Male,2.8870686045992944,Medium,Grocery Store
3396,2024-02-04,Carrots,Vegetables,377.05,3,1131.15,Chennai,20,Female,4.462550349126041,Large,Grocery Store
3397,2023-01-01,Chocolate,Snacks,92.4,2,184.8,Kolkata,55,Female,1.606442551721904,Small,Grocery Store
3398,2023-10-01,Butter,Dairy,64.2,5,321.0,Kolkata,41,Male,3.7676401064782477,Large,Grocery Store
3399,2024-08-07,Chocolate,Snacks,33.94,2,67.88,Bangalore,50,Female,4.780645828711588,Medium,Supermarket Type1
3400,2024-07-09,Bread,Bakery,467.89,5,2339.45,Delhi,33,Male,2.4060301760372083,Small,Supermarket Type2
3401,2023-02-03,Tea,Beverages,127.88,4,511.52,Kolkata,41,Female,4.606272342111154,Small,Supermarket Type1
3402,2023-05-06,Frozen Peas,Frozen Foods,101.14,1,101.14,Bangalore,25,Female,2.534888698877818,Large,Supermarket Type2
3403,2024-05-24,Curd,Dairy,77.2,4,308.8,Delhi,35,Male,3.2187670113890983,Large,Supermarket Type2
3404,2024-01-02,Coffee,Beverages,80.4,3,241.2,Hyderabad,57,Male,3.422700888692688,Medium,Grocery Store
3405,2024-07-26,Apples,Fruits,195.45,2,390.9,Delhi,41,Male,2.965070513960003,Small,Grocery Store
3406,2024-07-29,Grapes,Fruits,165.67,5,828.35,Chennai,24,Female,1.1067726343474171,Small,Supermarket Type1
3407,2024-06-30,Noodles,Snacks,243.62,5,1218.1,Chennai,43,Female,4.248406912868885,Medium,Supermarket Type1
3408,2024-03-25,Biscuits,Snacks,128.35,5,641.75,Bangalore,45,Female,2.898582893103554,Large,Supermarket Type1
3409,2024-02-26,Ice Cream,Frozen Foods,287.91,3,863.73,Kolkata,51,Male,2.9397561223310533,Large,Supermarket Type2
3410,2024-08-20,Oranges,Fruits,245.09,2,490.18,Bangalore,46,Male,4.308746856981287,Small,Supermarket Type2
3411,2024-04-02,Coffee,Beverages,341.88,2,683.76,Bangalore,26,Female,3.3878558628657713,Small,Grocery Store
3412,2023-02-27,Soap,Household,293.14,3,879.42,Pune,48,Male,2.0933183324986517,Small,Grocery Store
3413,2023-04-13,Buns,Bakery,327.37,3,982.11,Hyderabad,50,Female,2.3695270640367534,Small,Supermarket Type2
3414,2024-01-27,Bread,Bakery,148.0,2,296.0,Pune,59,Male,3.60413319201275,Large,Supermarket Type2
3415,2024-05-20,Coffee,Beverages,337.86,3,1013.58,Bangalore,31,Male,4.277275049387859,Medium,Supermarket Type1
3416,2023-08-27,Frozen Corn,Frozen Foods,361.12,4,1444.48,Mumbai,34,Female,4.690171075411307,Small,Supermarket Type1
3417,2023-01-12,Frozen Corn,Frozen Foods,59.08,1,59.08,Pune,55,Female,1.2385501843203608,Large,Supermarket Type2
3418,2024-08-04,Frozen Corn,Frozen Foods,199.29,5,996.45,Bangalore,58,Male,4.403223831869796,Medium,Grocery Store
3419,2024-05-13,Shampoo,Household,478.1,2,956.2,Chennai,29,Male,2.960170080678309,Large,Supermarket Type1
3420,2023-02-22,Apples,Fruits,226.51,1,226.51,Hyderabad,48,Male,2.2608393886444,Small,Supermarket Type1
3421,2024-07-10,Bananas,Fruits,372.25,2,744.5,Chennai,35,Female,2.9014414298225963,Small,Supermarket Type2
3422,2023-11-20,Frozen Peas,Frozen Foods,380.49,3,1141.47,Bangalore,36,Male,3.327774566023132,Small,Grocery Store
3423,2024-04-23,Cakes,Bakery,397.34,1,397.34,Kolkata,53,Male,2.9298880919602617,Large,Supermarket Type1
3424,2023-07-27,Tomatoes,Vegetables,406.51,2,813.02,Bangalore,22,Male,3.094793545085236,Medium,Supermarket Type1
3425,2024-03-04,Onions,Vegetables,57.99,1,57.99,Kolkata,45,Male,4.098894373218241,Small,Supermarket Type1
3426,2023-03-07,Chocolate,Snacks,266.65,1,266.65,Hyderabad,33,Male,2.6947607146419883,Medium,Supermarket Type1
3427,2024-03-22,Oranges,Fruits,265.21,1,265.21,Delhi,20,Female,4.916612959005954,Large,Supermarket Type1
3428,2023-04-21,Juice,Beverages,55.25,3,165.75,Bangalore,42,Female,4.566322231832438,Medium,Supermarket Type1
3429,2024-07-01,Ice Cream,Frozen Foods,290.21,5,1451.05,Bangalore,40,Male,3.171799751792451,Small,Supermarket Type1
3430,2024-03-09,Noodles,Snacks,325.71,4,1302.84,Delhi,56,Female,2.6301717517368646,Medium,Grocery Store
3431,2023-12-27,Shampoo,Household,129.48,4,517.92,Mumbai,26,Male,4.980380170452724,Medium,Supermarket Type2
3432,2024-08-10,Bread,Bakery,105.32,1,105.32,Mumbai,46,Female,4.736945764288556,Large,Supermarket Type2
3433,2024-05-23,Soft Drink,Beverages,160.04,1,160.04,Bangalore,43,Male,3.106062466086521,Medium,Supermarket Type1
3434,2023-01-31,Cakes,Bakery,278.92,2,557.84,Hyderabad,48,Female,1.9617822547036372,Large,Supermarket Type1
3435,2024-07-09,Shampoo,Household,215.14,5,1075.7,Pune,26,Female,4.970898478374512,Small,Grocery Store
3436,2023-11-12,Frozen Peas,Frozen Foods,480.41,4,1921.64,Hyderabad,37,Female,1.5904272766303547,Large,Supermarket Type1
3437,2024-02-20,Cleaner,Household,187.45,5,937.25,Kolkata,36,Female,2.692209577168059,Large,Supermarket Type2
3438,2023-08-20,Oranges,Fruits,272.04,5,1360.2,Mumbai,37,Female,4.906028761202503,Small,Supermarket Type1
3439,2023-08-21,Detergent,Household,481.64,5,2408.2,Pune,23,Male,2.7546347376284146,Small,Supermarket Type2
3440,2024-01-14,Carrots,Vegetables,28.33,5,141.65,Delhi,50,Female,4.818469486016216,Large,Supermarket Type2
3441,2024-05-14,Tomatoes,Vegetables,94.81,5,474.05,Delhi,43,Female,4.810971492505882,Small,Grocery Store
3442,2023-01-16,Juice,Beverages,193.98,4,775.92,Kolkata,52,Female,3.068058895546864,Large,Grocery Store
3443,2023-06-30,Onions,Vegetables,114.41,1,114.41,Kolkata,51,Female,3.68293797323073,Small,Grocery Store
3444,2023-10-09,Potatoes,Vegetables,194.08,2,388.16,Delhi,20,Male,1.5134895941302666,Medium,Supermarket Type2
3445,2024-08-18,Soap,Household,259.51,4,1038.04,Chennai,22,Female,2.8640140574120516,Large,Supermarket Type1
3446,2023-06-02,Coffee,Beverages,325.59,4,1302.36,Bangalore,47,Female,1.2953145687755296,Medium,Supermarket Type2
3447,2023-12-24,Cleaner,Household,374.41,3,1123.23,Pune,59,Male,2.583701628694516,Small,Supermarket Type2
3448,2023-04-08,Butter,Dairy,478.03,3,1434.09,Hyderabad,41,Male,2.944013792952907,Small,Grocery Store
3449,2024-04-01,Carrots,Vegetables,215.4,4,861.6,Pune,27,Female,2.1806241552873544,Medium,Supermarket Type2
3450,2023-04-17,Coffee,Beverages,315.34,5,1576.7,Kolkata,28,Male,3.158589170468759,Large,Supermarket Type2
3451,2024-03-23,Onions,Vegetables,61.87,1,61.87,Hyderabad,40,Female,4.897198915418526,Large,Supermarket Type1
3452,2024-03-13,Frozen Paratha,Frozen Foods,185.3,5,926.5,Delhi,21,Male,4.577130874734713,Small,Supermarket Type2
3453,2023-06-29,Cakes,Bakery,426.44,4,1705.76,Chennai,22,Female,3.5019873484668165,Large,Supermarket Type2
3454,2024-02-04,Milk,Dairy,208.22,1,208.22,Pune,53,Female,1.9132806951877708,Small,Supermarket Type2
3455,2024-02-08,Detergent,Household,203.29,1,203.29,Mumbai,22,Female,3.189953732597885,Large,Grocery Store
3456,2023-02-17,Chips,Snacks,187.3,2,374.6,Pune,35,Female,1.2706941466319335,Large,Supermarket Type1
3457,2023-04-21,Carrots,Vegetables,496.83,3,1490.49,Bangalore,59,Male,1.6851305451686054,Large,Supermarket Type1
3458,2023-11-30,Cookies,Bakery,422.32,3,1266.96,Pune,41,Female,2.6301375206145803,Small,Supermarket Type1
3459,2023-02-05,Tea,Beverages,252.85,1,252.85,Kolkata,27,Male,1.202405548487219,Large,Grocery Store
3460,2023-08-29,Milk,Dairy,448.41,2,896.82,Hyderabad,23,Male,1.0800587726917312,Small,Supermarket Type2
3461,2024-05-12,Cheese,Dairy,282.3,4,1129.2,Bangalore,51,Male,3.5555110257048024,Small,Supermarket Type2
3462,2023-01-06,Detergent,Household,111.54,1,111.54,Mumbai,19,Female,4.33895181910787,Small,Supermarket Type2
3463,2023-08-04,Cleaner,Household,35.9,1,35.9,Mumbai,46,Male,1.3064144652548402,Small,Supermarket Type2
3464,2024-04-15,Cookies,Bakery,358.84,3,1076.52,Mumbai,21,Female,1.013515387233649,Small,Supermarket Type2
3465,2023-05-27,Cakes,Bakery,365.52,2,731.04,Pune,19,Male,2.8026684824269252,Medium,Supermarket Type1
3466,2024-03-03,Soft Drink,Beverages,57.81,5,289.05,Chennai,41,Female,2.525343268489137,Small,Supermarket Type2
3467,2023-04-18,Shampoo,Household,387.29,1,387.29,Chennai,40,Male,2.5935107026377224,Small,Grocery Store
3468,2023-09-11,Chips,Snacks,173.17,4,692.68,Pune,18,Male,4.372439826305611,Small,Grocery Store
3469,2024-05-09,Tea,Beverages,25.09,2,50.18,Mumbai,23,Male,1.857201397538938,Large,Grocery Store
3470,2024-04-10,Cookies,Bakery,395.53,5,1977.65,Kolkata,57,Male,3.717435159686586,Medium,Grocery Store
3471,2024-04-25,Butter,Dairy,254.01,1,254.01,Bangalore,27,Female,2.6936668372250874,Large,Supermarket Type1
3472,2024-08-09,Shampoo,Household,464.48,4,1857.92,Delhi,58,Male,3.829176822966142,Large,Grocery Store
3473,2024-01-14,Cleaner,Household,462.78,1,462.78,Mumbai,44,Male,3.867105819336905,Large,Supermarket Type2
3474,2024-02-09,Coffee,Beverages,35.64,5,178.2,Pune,50,Male,3.08900209742706,Large,Supermarket Type2
3475,2023-06-24,Frozen Peas,Frozen Foods,173.27,2,346.54,Chennai,30,Female,1.9320019592359854,Small,Grocery Store
3476,2023-06-22,Detergent,Household,211.5,1,211.5,Mumbai,20,Female,3.7377961938527884,Small,Grocery Store
3477,2023-09-15,Onions,Vegetables,318.96,1,318.96,Delhi,28,Male,4.177465593688938,Medium,Supermarket Type2
3478,2023-06-10,Tea,Beverages,333.35,4,1333.4,Delhi,24,Female,4.420921453376275,Large,Supermarket Type1
3479,2023-09-03,Tomatoes,Vegetables,105.27,3,315.81,Chennai,56,Male,1.4967190193180775,Medium,Grocery Store
3480,2023-09-16,Tomatoes,Vegetables,43.95,3,131.85,Pune,32,Female,2.6023574292792446,Medium,Grocery Store
3481,2023-04-22,Milk,Dairy,251.75,2,503.5,Mumbai,35,Male,4.164638748360273,Small,Grocery Store
3482,2023-08-14,Coffee,Beverages,320.65,5,1603.25,Delhi,29,Female,1.3063453754464596,Small,Supermarket Type2
3483,2024-08-15,Frozen Peas,Frozen Foods,338.72,2,677.44,Pune,20,Female,4.5211908696741645,Small,Supermarket Type1
3484,2024-08-06,Butter,Dairy,52.15,5,260.75,Kolkata,34,Male,2.4615781544923587,Medium,Supermarket Type1
3485,2023-03-21,Soft Drink,Beverages,280.54,3,841.62,Bangalore,31,Female,3.3217170093736494,Large,Grocery Store
3486,2024-07-13,Butter,Dairy,352.86,5,1764.3,Chennai,58,Female,2.30303941571159,Large,Grocery Store
3487,2023-11-26,Noodles,Snacks,480.48,3,1441.44,Pune,37,Male,2.4356519639921226,Medium,Supermarket Type2
3488,2023-06-17,Bread,Bakery,291.78,2,583.56,Hyderabad,34,Female,3.2914640158674104,Small,Supermarket Type1
3489,2024-04-01,Ice Cream,Frozen Foods,99.88,2,199.76,Delhi,25,Male,1.0872271724975824,Small,Supermarket Type1
3490,2023-04-14,Grapes,Fruits,346.19,4,1384.76,Chennai,40,Male,4.157631809357559,Medium,Supermarket Type2
3491,2023-07-12,Bananas,Fruits,380.29,2,760.58,Kolkata,34,Female,4.639718795908864,Small,Supermarket Type1
3492,2023-09-23,Bread,Bakery,399.63,5,1998.15,Chennai,55,Female,3.610893758222693,Small,Supermarket Type2
3493,2023-08-14,Bananas,Fruits,272.75,1,272.75,Chennai,23,Male,3.186006855591532,Medium,Supermarket Type2
3494,2024-06-07,Onions,Vegetables,477.72,1,477.72,Delhi,57,Male,1.8463285382819654,Medium,Grocery Store
3495,2023-07-01,Ice Cream,Frozen Foods,314.75,1,314.75,Pune,19,Female,1.0286977534018154,Small,Supermarket Type2
3496,2023-04-30,Noodles,Snacks,107.03,4,428.12,Mumbai,25,Male,3.748490081439223,Medium,Grocery Store
3497,2024-04-23,Oranges,Fruits,259.32,1,259.32,Mumbai,42,Male,4.00652317426907,Small,Supermarket Type1
3498,2023-09-21,Milk,Dairy,317.82,5,1589.1,Kolkata,48,Female,2.2141636319891957,Large,Supermarket Type2
3499,2024-05-09,Butter,Dairy,318.05,5,1590.25,Pune,36,Male,3.357394306021938,Large,Grocery Store
3500,2023-08-20,Frozen Paratha,Frozen Foods,445.3,1,445.3,Pune,35,Male,1.9256504887085946,Large,Supermarket Type1
3501,2023-04-28,Frozen Paratha,Frozen Foods,288.07,3,864.21,Delhi,41,Male,4.112502645146087,Small,Supermarket Type1
3502,2023-09-25,Soap,Household,449.11,1,449.11,Bangalore,28,Male,3.762460800603308,Small,Supermarket Type1
3503,2023-08-05,Detergent,Household,273.46,2,546.92,Pune,53,Female,2.1602028491831007,Medium,Supermarket Type2
3504,2024-03-31,Ice Cream,Frozen Foods,495.88,1,495.88,Bangalore,20,Female,1.245390231850584,Large,Grocery Store
3505,2024-02-16,Cleaner,Household,454.07,1,454.07,Delhi,32,Female,3.109744339716912,Medium,Supermarket Type2
3506,2023-07-20,Chocolate,Snacks,266.99,4,1067.96,Pune,37,Female,1.3729796768854334,Medium,Supermarket Type2
3507,2024-01-24,Frozen Paratha,Frozen Foods,146.49,4,585.96,Chennai,24,Male,3.1392726597725766,Medium,Grocery Store
3508,2023-02-15,Cleaner,Household,306.24,5,1531.2,Chennai,37,Male,3.9771237571766567,Medium,Supermarket Type2
3509,2023-09-22,Coffee,Beverages,378.12,5,1890.6,Bangalore,26,Male,3.821795470825348,Medium,Grocery Store
3510,2023-11-22,Noodles,Snacks,382.02,2,764.04,Mumbai,30,Female,4.066689941344616,Large,Supermarket Type2
3511,2023-03-06,Potatoes,Vegetables,470.62,2,941.24,Hyderabad,29,Female,2.881630477867238,Medium,Supermarket Type2
3512,2023-07-02,Chips,Snacks,161.71,5,808.55,Kolkata,24,Male,4.630901372517371,Large,Grocery Store
3513,2023-09-20,Frozen Paratha,Frozen Foods,273.07,2,546.14,Mumbai,45,Male,1.9330172872901938,Small,Supermarket Type2
3514,2024-04-15,Detergent,Household,267.19,1,267.19,Pune,44,Female,3.952674342786473,Medium,Supermarket Type1
3515,2023-01-03,Oranges,Fruits,372.51,5,1862.55,Delhi,52,Male,3.638869290559705,Medium,Supermarket Type1
3516,2023-09-21,Milk,Dairy,480.65,4,1922.6,Mumbai,36,Male,3.6406905665878275,Large,Supermarket Type1
3517,2024-03-29,Apples,Fruits,401.42,3,1204.26,Hyderabad,50,Male,1.825546968992723,Large,Supermarket Type1
3518,2023-12-20,Ice Cream,Frozen Foods,284.44,4,1137.76,Delhi,53,Female,1.4448663000088615,Small,Grocery Store
3519,2024-01-21,Cleaner,Household,35.28,3,105.84,Bangalore,52,Female,2.521515748153893,Medium,Grocery Store
3520,2024-06-14,Cleaner,Household,21.73,1,21.73,Bangalore,33,Male,1.5080830791451514,Small,Grocery Store
3521,2024-06-22,Cleaner,Household,162.26,2,324.52,Chennai,19,Male,2.849343518653787,Small,Supermarket Type2
3522,2024-04-08,Soft Drink,Beverages,405.9,3,1217.7,Chennai,30,Male,1.1769770760712333,Medium,Supermarket Type1
3523,2023-06-22,Butter,Dairy,277.2,2,554.4,Chennai,42,Male,2.907791064758139,Small,Grocery Store
3524,2024-05-12,Chocolate,Snacks,493.93,1,493.93,Hyderabad,55,Male,2.411073863427823,Medium,Supermarket Type1
3525,2024-03-03,Shampoo,Household,438.39,1,438.39,Kolkata,52,Female,2.8207333893370468,Large,Supermarket Type1
3526,2023-06-28,Cookies,Bakery,241.82,2,483.64,Chennai,45,Female,4.37035351773467,Small,Grocery Store
3527,2023-04-22,Oranges,Fruits,406.64,5,2033.2,Bangalore,37,Male,3.8731610956409717,Medium,Supermarket Type2
3528,2023-12-14,Ice Cream,Frozen Foods,181.7,3,545.1,Chennai,55,Female,1.4339933802817537,Medium,Supermarket Type1
3529,2023-02-23,Shampoo,Household,225.61,1,225.61,Hyderabad,54,Male,2.9476925932764413,Medium,Grocery Store
3530,2024-05-22,Biscuits,Snacks,113.3,4,453.2,Pune,53,Male,3.5337213604472866,Medium,Supermarket Type2
3531,2023-01-23,Curd,Dairy,99.47,1,99.47,Hyderabad,45,Female,2.716843118166799,Large,Supermarket Type2
3532,2024-03-20,Carrots,Vegetables,450.72,2,901.44,Chennai,56,Male,3.4100453502126213,Large,Grocery Store
3533,2023-10-08,Curd,Dairy,327.26,5,1636.3,Delhi,52,Male,1.1492746543002577,Medium,Supermarket Type1
3534,2023-08-26,Ice Cream,Frozen Foods,389.0,3,1167.0,Bangalore,26,Male,2.5811699918026867,Small,Supermarket Type1
3535,2023-06-22,Cookies,Bakery,491.92,5,2459.6,Hyderabad,18,Male,1.4384999453200091,Large,Supermarket Type2
3536,2024-02-13,Cookies,Bakery,255.15,2,510.3,Delhi,37,Female,3.06810344887524,Small,Supermarket Type1
3537,2024-06-05,Curd,Dairy,89.24,1,89.24,Mumbai,24,Female,1.2215629200837568,Large,Supermarket Type1
3538,2024-01-28,Cakes,Bakery,315.85,3,947.55,Delhi,34,Female,3.107944873305712,Large,Grocery Store
3539,2023-06-02,Frozen Peas,Frozen Foods,199.74,3,599.22,Kolkata,19,Female,4.457710514088413,Medium,Supermarket Type2
3540,2024-02-19,Coffee,Beverages,21.62,3,64.86,Delhi,28,Male,4.038846641355869,Small,Grocery Store
3541,2023-11-11,Biscuits,Snacks,385.49,5,1927.45,Pune,20,Female,1.4716252472811369,Small,Grocery Store
3542,2024-05-19,Chips,Snacks,131.35,3,394.05,Mumbai,34,Female,3.728917070306336,Medium,Supermarket Type1
3543,2024-06-06,Oranges,Fruits,274.62,2,549.24,Kolkata,44,Male,3.4201238707408343,Small,Grocery Store
3544,2023-10-04,Apples,Fruits,78.48,1,78.48,Pune,51,Male,1.2913309159599549,Large,Supermarket Type2
3545,2024-01-20,Oranges,Fruits,470.58,2,941.16,Kolkata,23,Male,1.1771817239879696,Small,Supermarket Type1
3546,2023-07-16,Shampoo,Household,302.75,3,908.25,Mumbai,26,Female,1.1391399234349362,Large,Supermarket Type1
3547,2023-04-30,Coffee,Beverages,400.69,4,1602.76,Bangalore,41,Male,4.529124380181532,Large,Supermarket Type1
3548,2024-06-15,Carrots,Vegetables,29.47,2,58.94,Bangalore,33,Female,4.7247867208187815,Large,Grocery Store
3549,2024-02-13,Buns,Bakery,349.15,3,1047.45,Mumbai,58,Female,2.083789899329104,Small,Supermarket Type2
3550,2023-08-27,Noodles,Snacks,382.62,3,1147.86,Pune,57,Female,2.6213692950931478,Small,Grocery Store
3551,2023-03-20,Juice,Beverages,108.28,3,324.84,Mumbai,54,Female,2.0283272874054727,Large,Supermarket Type1
3552,2023-12-17,Buns,Bakery,380.5,2,761.0,Bangalore,31,Male,3.8506449025869833,Small,Supermarket Type2
3553,2024-06-22,Soap,Household,460.54,5,2302.7,Hyderabad,38,Male,4.347299577611993,Medium,Supermarket Type2
3554,2024-07-22,Soap,Household,224.3,1,224.3,Kolkata,33,Female,4.303413737355859,Small,Supermarket Type1
3555,2023-10-02,Tomatoes,Vegetables,170.28,3,510.84,Hyderabad,58,Female,4.347613781266619,Large,Grocery Store
3556,2024-07-16,Potatoes,Vegetables,339.22,4,1356.88,Bangalore,33,Female,3.777918967813571,Medium,Supermarket Type2
3557,2023-10-07,Soap,Household,187.38,2,374.76,Chennai,34,Female,1.2560003310095476,Small,Supermarket Type1
3558,2024-06-07,Cleaner,Household,85.39,3,256.17,Bangalore,22,Female,3.2030629054886117,Large,Supermarket Type1
3559,2023-03-20,Cakes,Bakery,140.24,2,280.48,Delhi,43,Female,1.9058424150322195,Large,Grocery Store
3560,2023-05-11,Juice,Beverages,450.9,1,450.9,Kolkata,53,Female,3.5709676016057004,Small,Grocery Store
3561,2023-02-19,Noodles,Snacks,35.93,5,179.65,Chennai,33,Female,3.730567205780243,Small,Grocery Store
3562,2023-10-10,Grapes,Fruits,141.36,1,141.36,Chennai,32,Female,3.886056257381658,Small,Supermarket Type2
3563,2023-12-02,Cookies,Bakery,175.91,3,527.73,Mumbai,43,Female,2.024428366402504,Medium,Supermarket Type2
3564,2023-07-04,Chocolate,Snacks,442.01,2,884.02,Kolkata,49,Female,1.8828015986222688,Large,Supermarket Type1
3565,2024-01-06,Detergent,Household,315.03,2,630.06,Kolkata,54,Male,3.5953933147780592,Small,Grocery Store
3566,2023-09-19,Cheese,Dairy,317.2,1,317.2,Bangalore,51,Male,1.109482768534808,Large,Grocery Store
3567,2023-07-10,Onions,Vegetables,354.16,4,1416.64,Mumbai,33,Male,4.543530950286978,Medium,Supermarket Type2
3568,2024-05-15,Noodles,Snacks,132.65,4,530.6,Kolkata,35,Female,2.3774855616181374,Small,Grocery Store
3569,2024-03-08,Tomatoes,Vegetables,338.84,4,1355.36,Mumbai,50,Male,3.7187034699625583,Large,Grocery Store
3570,2023-08-28,Chocolate,Snacks,362.22,1,362.22,Mumbai,31,Female,2.4568957349060154,Small,Grocery Store
3571,2024-07-19,Chocolate,Snacks,332.07,4,1328.28,Kolkata,40,Male,1.3346536402047326,Large,Grocery Store
3572,2024-07-04,Apples,Fruits,151.19,4,604.76,Delhi,23,Female,1.2918394556518193,Medium,Supermarket Type2
3573,2024-04-13,Buns,Bakery,370.77,2,741.54,Hyderabad,57,Male,3.754921430425295,Large,Supermarket Type1
3574,2024-01-16,Noodles,Snacks,448.1,3,1344.3,Delhi,40,Male,4.765702687271519,Large,Supermarket Type2
3575,2024-06-08,Apples,Fruits,448.1,4,1792.4,Chennai,41,Male,2.356662364169298,Medium,Supermarket Type1
3576,2023-02-18,Ice Cream,Frozen Foods,163.23,3,489.69,Pune,30,Male,1.7074528483756626,Small,Grocery Store
3577,2024-01-11,Potatoes,Vegetables,337.82,1,337.82,Delhi,48,Female,1.9225385826456534,Medium,Supermarket Type2
3578,2023-07-20,Carrots,Vegetables,159.87,5,799.35,Hyderabad,41,Female,4.9813951857088785,Medium,Supermarket Type1
3579,2024-04-02,Frozen Peas,Frozen Foods,176.72,1,176.72,Mumbai,59,Male,2.7560399647984375,Medium,Supermarket Type1
3580,2023-12-06,Frozen Peas,Frozen Foods,402.59,1,402.59,Mumbai,21,Female,1.3074684135270194,Small,Grocery Store
3581,2023-08-12,Cheese,Dairy,403.95,5,2019.75,Kolkata,23,Female,4.628962735109571,Small,Supermarket Type1
3582,2023-03-03,Shampoo,Household,439.22,4,1756.88,Delhi,44,Female,4.321138425449918,Small,Supermarket Type2
3583,2023-05-24,Cheese,Dairy,175.81,2,351.62,Delhi,43,Female,2.413593413630618,Large,Grocery Store
3584,2024-02-05,Chips,Snacks,321.76,4,1287.04,Mumbai,56,Female,2.256361820934312,Small,Supermarket Type1
3585,2023-09-27,Cakes,Bakery,106.63,5,533.15,Pune,34,Female,2.974067946899089,Small,Grocery Store
3586,2023-10-12,Frozen Corn,Frozen Foods,219.97,1,219.97,Chennai,54,Male,1.1494065392632513,Small,Supermarket Type1
3587,2023-05-05,Apples,Fruits,260.13,5,1300.65,Hyderabad,41,Male,2.7105098867495543,Large,Grocery Store
3588,2023-09-13,Butter,Dairy,79.73,4,318.92,Mumbai,26,Female,1.5516919590548133,Small,Supermarket Type1
3589,2024-01-27,Ice Cream,Frozen Foods,491.27,2,982.54,Kolkata,35,Male,2.9605154453463864,Small,Supermarket Type1
3590,2024-07-14,Soap,Household,88.56,5,442.8,Chennai,35,Male,1.9880874813915423,Medium,Supermarket Type1
